date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:53	80995/80995	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2003:08:00%20GMT	https://www.youtube.com/intl/ALL_mx/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_mx/ads/index.html	(from https://www.youtube.com/ads/)
16:47:53	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:41%20GMT	https://www.youtube.com/intl/ALL_it/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_it/ads/index.html	(from https://www.youtube.com/ads/)
16:47:53	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:41%20GMT	https://www.youtube.com/intl/ALL_pl/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_pl/ads/index.html	(from https://www.youtube.com/ads/)
16:47:53	31893/31893	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:42%20GMT	https://www.youtube.com/t/terms?hl=en&override_hl=1	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/terms5df5.html	(from https://www.youtube.com/t/terms)
16:47:54	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:42%20GMT	https://www.youtube.com/intl/ALL_tr/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_tr/ads/index.html	(from https://www.youtube.com/ads/)
16:47:54	79205/79205	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2006:28:00%20GMT	https://www.youtube.com/intl/ALL_tw/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_tw/ads/index.html	(from https://www.youtube.com/ads/)
16:48:05	46620/46620	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:43%20GMT	https://www.youtube.com/t/terms?hl=ar&override_hl=1	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/termsf89d.html	(from https://www.youtube.com/t/terms)
16:48:05	80995/80995	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2003:08:00%20GMT	https://www.youtube.com/intl/ALL_co/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_co/ads/index.html	(from https://www.youtube.com/ads/)
16:48:05	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:43%20GMT	https://www.youtube.com/intl/ALL_ar/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_ar/ads/index.html	(from https://www.youtube.com/ads/)
16:48:05	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:43%20GMT	https://www.youtube.com/intl/ALL_uk/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_uk/ads/index.html	(from https://www.youtube.com/ads/)
16:48:05	80995/80995	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2003:08:00%20GMT	https://www.youtube.com/intl/ALL_cl/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_cl/ads/index.html	(from https://www.youtube.com/ads/)
16:48:05	80995/80995	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2003:08:00%20GMT	https://www.youtube.com/intl/ALL_pe/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_pe/ads/index.html	(from https://www.youtube.com/ads/)
16:48:06	79297/79297	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2006:28:00%20GMT	https://www.youtube.com/intl/ALL_se/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_se/ads/index.html	(from https://www.youtube.com/ads/)
16:48:06	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Mon,%2015%20Sep%202025%2013:47:54%20GMT	https://www.youtube.com/t/policies	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/policies.60.delayed	(from https://www.youtube.com/t/terms)
16:48:06	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/privacy.61.delayed	(from https://www.youtube.com/t/terms)
16:48:06	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:54%20GMT	https://www.youtube.com/intl/ALL_nl/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ALL_nl/ads/index.html	(from https://www.youtube.com/ads/)
16:48:06	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:54%20GMT	https://www.youtube.com/intl/en_my/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/en_my/ads/index.html	(from https://www.youtube.com/ads/)
16:48:06	80470/80470	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2003:08:00%20GMT	https://www.youtube.com/intl/ms_my/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/ms_my/ads/index.html	(from https://www.youtube.com/ads/)
16:48:06	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:55%20GMT	https://www.youtube.com/intl/en_us/ads/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/intl/en_us/ads/index.html	(from https://www.youtube.com/ads/)
16:48:07	49650/49650	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:55%20GMT	https://www.youtube.com/t/terms_dataprocessing	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/terms_dataprocessing.html	(from https://www.youtube.com/t/terms)
16:48:07	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:55%20GMT	https://www.youtube.com/ads/how-it-works/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/index.html	(from https://www.youtube.com/ads/)
16:48:07	83918/83918	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:55%20GMT	https://www.youtube.com/ads/youtube-for-small-business/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/youtube-for-small-business/index.html	(from https://www.youtube.com/ads/)
16:48:07	120475/120475	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:55%20GMT	https://www.youtube.com/ads/how-it-works/create-a-video-ad/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/create-a-video-ad/index.html	(from https://www.youtube.com/ads/)
16:48:07	69599/69599	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/set-up-a-campaign/index.html	(from https://www.youtube.com/ads/)
16:48:08	71895/71895	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/audience/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/set-up-a-campaign/audience/index.html	(from https://www.youtube.com/ads/)
16:48:08	66871/66871	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/budget/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/set-up-a-campaign/budget/index.html	(from https://www.youtube.com/ads/)
16:48:08	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Mon,%2015%20Sep%202025%2013:47:55%20GMT	https://www.youtube.com/t/ads_policies	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/ads_policies.63.delayed	(from https://www.youtube.com/t/terms)
16:48:08	84631/84631	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/ads/how-it-works/measure-your-results/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/measure-your-results/index.html	(from https://www.youtube.com/ads/)
16:48:08	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/ads/resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/resources/index.html	(from https://www.youtube.com/ads/)
16:48:08	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/ads/news-and-inspiration/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/news-and-inspiration/index.html	(from https://www.youtube.com/ads/)
16:48:08	93931/93931	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:57%20GMT	https://www.youtube.com/ads/resources/creative-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/resources/creative-resources/index.html	(from https://www.youtube.com/ads/)
16:48:09	62150/62150	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:57%20GMT	https://www.youtube.com/ads/resources/measurement-tools/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/resources/measurement-tools/index.html	(from https://www.youtube.com/ads/)
16:48:09	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:57%20GMT	https://www.youtube.com/ads/resources/best-practices/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/resources/best-practices/index.html	(from https://www.youtube.com/ads/)
16:48:09	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Mon,%2015%20Sep%202025%2013:47:56%20GMT	https://www.youtube.com/t/copyright_center	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/copyright_center.64.delayed	(from https://www.youtube.com/t/terms)
16:48:09	30520/30520	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:58%20GMT	https://www.youtube.com/howyoutubeworks/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/index.html	(from https://www.youtube.com/ads/)
16:48:12	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:58%20GMT	https://www.youtube.com/ads/resources/success-stories/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/resources/success-stories/index.html	(from https://www.youtube.com/ads/)
16:48:13	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:47:58%20GMT	https://www.youtube.com/ads/faqs/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/faqs/index.html	(from https://www.youtube.com/ads/)
16:48:16	31248/31248	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:58%20GMT	https://www.youtube.com/t/terms?archive=20210601	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/terms9940.html	(from https://www.youtube.com/t/terms)
16:48:16	56065/56065	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:47:58%20GMT	https://www.youtube.com/trends/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/trends/index.html	(from https://www.youtube.com/ads/)
16:48:16	90246/90246	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:02%20GMT	https://www.youtube.com/creators/podcasts/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/creators/podcasts/index.html	(from https://www.youtube.com/ads/)
16:48:16	119340/119340	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Aug%202025%2007:38:00%20GMT	https://www.youtube.com/kids/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/kids/index.html	(from https://www.youtube.com/ads/)
16:48:17	78762/78762	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:05%20GMT	https://www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/ads/how-it-works/set-up-a-campaign/youtube-select/index.html	(from https://www.youtube.com/ads/)
16:48:17	214001/214001	---M--	200	added ('OK')	text/css	date:Mon,%2015%20Sep%202025%2013:48:05%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/css/shared.index.min.css?cache=61cb3f1854	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/static/compiled/css/shared.index.min3d55.css	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:48:17	231/231	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Sep%202025%2013:48:05%20GMT	https://www.youtube.com/yt/family/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/yt/family/index.html	(from https://www.youtube.com/ads/)
16:48:17	712880/712880	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:05%20GMT	https://www.youtube.com/premium/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/premium/index.html	(from https://www.youtube.com/ads/)
16:48:17	214001/214001	---M--	200	added ('OK')	text/css	date:Mon,%2015%20Sep%202025%2013:48:05%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/css/main.index.min.css?cache=61cb3f1854	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/static/compiled/css/main.index.min3d55.css	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:48:18	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:48:06%20GMT	https://www.youtube.com/creatorresearch/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/creatorresearch/index.html	(from https://www.youtube.com/ads/)
16:48:18	228806/228806	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Sep%202025%2013:48:06%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/shared.index.min.js?cache=19dd3384eb	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/static/compiled/shared.index.min25eb.js	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:48:18	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:48:06%20GMT	https://www.youtube.com/nextup/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/nextup/index.html	(from https://www.youtube.com/ads/)
16:48:18	1065/1065	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Sep%202025%2013:48:07%20GMT	https://www.youtube.com/howyoutubeworks/static/compiled/main.index.min.js?cache=32daa7f9fd	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/static/compiled/main.index.minab10.js	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:48:52	237/237	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Sep%202025%2013:48:07%20GMT	https://www.youtube.com/csai-match/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/csai-match/index.html	(from https://www.youtube.com/ads/)
16:48:57	219/219	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:48:07%20GMT	https://www.youtube.com/about/brand-resources/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/about/brand-resources/index.html	(from https://www.youtube.com/ads/)
16:48:57	240/240	---M--	302	error ('Found')	text/html	date:Mon,%2015%20Sep%202025%2013:48:07%20GMT	https://www.youtube.com/yt/copyright/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/yt/copyright/index.html	(from https://www.youtube.com/t/terms)
16:48:57	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/privacy.6a.delayed	(from https://www.youtube.com/new)
16:48:57	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Sep%202025%2013:48:07%20GMT	https://www.youtube.com/creators-for-change/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/creators-for-change/index.html	(from https://www.youtube.com/ads/)
16:49:08	44240/44240	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:46%20GMT	https://www.youtube.com/howyoutubeworks/creator-economy/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/creator-economy/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:11	65974/65974	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:41%20GMT	https://www.youtube.com/howyoutubeworks/ai/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/ai/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:11	56385/56385	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:45%20GMT	https://www.youtube.com/howyoutubeworks/copyright/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/copyright/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:21	49122/49122	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:49:00%20GMT	https://www.youtube.com/howyoutubeworks/privacy/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/privacy/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:26	88689/88689	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:46%20GMT	https://www.youtube.com/howyoutubeworks/elections/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/elections/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:27	69382/69382	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:48:57%20GMT	https://www.youtube.com/howyoutubeworks/kids-and-teens/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/kids-and-teens/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:27	41406/41406	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:49:10%20GMT	https://www.youtube.com/howyoutubeworks/our-policies/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/our-policies/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:27	95749/95749	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:49:01%20GMT	https://www.youtube.com/howyoutubeworks/recommendations/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/recommendations/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:28	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2015%20Sep%202025%2013:49:16%20GMT	https://www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.6b.delayed	(from https://www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:28	683810/683810	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Sep%202025%2013:49:15%20GMT	https://www.youtube.com/howyoutubeworks/youtubes-impact/	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/howyoutubeworks/youtubes-impact/index.html	(from https://www.youtube.com/howyoutubeworks/?utm_campaign=ytgen&utm_source=ythp&utm_medium=LeftNav&utm_content=txt&u=https%3A%2F%2Fwww.youtube.com%2Fhowyoutubeworks%3Futm_source%3Dythp%26utm_medium%3DLeftNav%26utm_campaign%3Dytgen)
16:49:28	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:49:17%20GMT	https://www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.6c.delayed	(from https://www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:29	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2015%20Sep%202025%2013:49:17%20GMT	https://www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.6d.delayed	(from https://www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:29	755/755	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Sep%202025%2013:49:18%20GMT	https://www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/channel/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.6e.delayed	(from https://www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:29	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/privacy.6f.delayed	(from https://www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:30	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/privacy.72.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:30	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2015%20Sep%202025%2013:49:19%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/ios-app_/54400766/UCjaFblyfqwCBM1-_t2Q9jl	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:30	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2015%20Sep%202025%2013:49:19%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/android-app_/com.google.android.youtube/http/www.youtube.com/channel/android-app_/com/UCjaFblyfqwCBM1-_t2Q9jl	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
16:49:30	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	C:/Users/MGHONEIM/Desktop/New%20folder/web/www.youtube.com/t/privacy.75.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ)
